Datetime,Lat.,Lon.,Total_SO2,OMTO3_O3,DateforKepler
20180809T043940706Z,30.45,121.17,-0.09,300.533,2018/08/09 04:39:40.706
20180809T043948194Z,30.89,121.03,0.17300000000000001,300.69,2018/08/09 04:39:48.194
20180809T043955682Z,31.32,120.88,-0.183,300.441,2018/08/09 04:39:55.682
20180809T044003171Z,31.75,120.73,0.055,299.615,2018/08/09 04:40:03.171
20180809T043940706Z,30.64,121.79,0.07200000000000001,298.595,2018/08/09 04:39:40.706
20180809T043948194Z,31.07,121.65,0.013000000000000001,298.615,2018/08/09 04:39:48.194
20180809T043955682Z,31.5,121.51,-0.308,297.872,2018/08/09 04:39:55.682
20180809T044003171Z,31.94,121.36,0.321,297.272,2018/08/09 04:40:03.171
20180810T042104670Z,30.37,121.49,0.15,286.425,2018/08/10 04:21:04.670
20180810T042112158Z,30.79,121.33,-0.11199999999999999,291.714,2018/08/10 04:21:12.158
20180810T042119647Z,31.21,121.16,0.32299999999999995,294.699,2018/08/10 04:21:19.647
20180810T042127135Z,31.64,120.99,0.222,297.684,2018/08/10 04:21:27.135
20180810T042112158Z,31.22,122.27,0.174,291.983,2018/08/10 04:21:12.158
20180810T042119647Z,31.65,122.11,-0.017,292.495,2018/08/10 04:21:19.647
20180811T054251216Z,30.59,120.94,0.134,296.024,2018/08/11 05:42:51.216
20180811T054258705Z,31.02,120.86,-0.128,294.545,2018/08/11 05:42:58.705
20180811T054306193Z,31.46,120.79,0.001,293.574,2018/08/11 05:43:06.193
20180812T052345223Z,30.71,120.95,0.335,273.035,2018/08/12 05:23:45.223
20180812T052352711Z,31.15,120.86,0.11199999999999999,264.546,2018/08/12 05:23:52.711
20180812T052400199Z,31.59,120.76,-0.005,260.4,2018/08/12 05:24:00.199
20180812T052345223Z,30.69,121.71,-0.053,265.35200000000003,2018/08/12 05:23:45.223
20180812T052352711Z,31.13,121.62,0.109,258.707,2018/08/12 05:23:52.711
20180812T052400199Z,31.57,121.53,-0.21,257.612,2018/08/12 05:24:00.199
20180812T052407688Z,32.01,121.44,0.213,258.138,2018/08/12 05:24:07.688
20180812T052352711Z,31.09,122.46,-0.028999999999999998,253.718,2018/08/12 05:23:52.711
20180812T052400199Z,31.53,122.38,0.027999999999999997,252.713,2018/08/12 05:24:00.199
20180813T050446712Z,30.58,120.99,0.016,280.45099999999996,2018/08/13 05:04:46.712
20180813T050454201Z,31.02,120.87,-0.017,279.842,2018/08/13 05:04:54.201
20180813T050501689Z,31.46,120.75,0.16699999999999998,271.443,2018/08/13 05:05:01.689
20180813T050446712Z,30.64,121.5,-0.06,276.142,2018/08/13 05:04:46.712
20180813T050454201Z,31.08,121.38,0.14400000000000002,277.492,2018/08/13 05:04:54.201
20180813T050501689Z,31.52,121.27,-0.262,277.242,2018/08/13 05:05:01.689
20180813T050509177Z,31.96,121.15,-0.004,275.267,2018/08/13 05:05:09.177
20180813T050446712Z,30.7,122.02,-0.011000000000000001,274.83299999999997,2018/08/13 05:04:46.712
20180813T050454201Z,31.14,121.9,0.006999999999999999,275.661,2018/08/13 05:04:54.201
20180813T050501689Z,31.58,121.79,0.14300000000000002,277.935,2018/08/13 05:05:01.689
20180813T050509177Z,32.02,121.68,-0.095,279.874,2018/08/13 05:05:09.177
20180813T050454201Z,31.19,122.44,0.055,274.402,2018/08/13 05:04:54.201
20180813T050501689Z,31.63,122.33,-0.06,276.046,2018/08/13 05:05:01.689
20180814T044603196Z,30.71,120.82,0.183,273.33299999999997,2018/08/14 04:46:03.196
20180814T044610684Z,31.15,120.68,0.505,273.681,2018/08/14 04:46:10.684
20180814T044618173Z,31.58,120.53,0.028999999999999998,274.029,2018/08/14 04:46:18.173
20180814T044555708Z,30.42,121.51,0.134,270.931,2018/08/14 04:45:55.708
20180814T044603196Z,30.86,121.38,0.085,271.741,2018/08/14 04:46:03.196
20180814T044610684Z,31.29,121.24,-0.431,273.085,2018/08/14 04:46:10.684
20180814T044618173Z,31.73,121.1,0.032,273.688,2018/08/14 04:46:18.173
20180814T044555708Z,30.55,122.05,-0.10800000000000001,269.473,2018/08/14 04:45:55.708
20180814T044603196Z,30.99,121.92,0.023,272.77,2018/08/14 04:46:03.196
20180814T044610684Z,31.42,121.78,0.021,274.723,2018/08/14 04:46:10.684
20180814T044618173Z,31.86,121.65,0.092,274.415,2018/08/14 04:46:18.173
20180814T044603196Z,31.1,122.44,0.057,269.858,2018/08/14 04:46:03.196
20180814T044610684Z,31.54,122.31,0.10400000000000001,272.634,2018/08/14 04:46:10.684
20180815T042726136Z,30.65,120.89,-0.083,277.887,2018/08/15 04:27:26.136
20180815T042733624Z,31.08,120.73,-0.188,276.848,2018/08/15 04:27:33.624
20180815T042741113Z,31.5,120.57,0.061,274.223,2018/08/15 04:27:41.113
20180815T042718648Z,30.57,121.89,-0.015,279.416,2018/08/15 04:27:18.648
20180815T042726136Z,31.0,121.74,0.003,279.211,2018/08/15 04:27:26.136
20180815T042733624Z,31.43,121.58,-0.008,276.79200000000003,2018/08/15 04:27:33.624
20180815T042741113Z,31.86,121.42,-0.031,274.684,2018/08/15 04:27:41.113
20180817T053005692Z,30.45,121.0,-0.252,270.814,2018/08/17 05:30:05.692
20180817T053013181Z,30.89,120.91,-0.131,267.079,2018/08/17 05:30:13.181
20180817T053020669Z,31.33,120.82,0.265,262.875,2018/08/17 05:30:20.669
20180817T053028157Z,31.77,120.74,-0.105,263.277,2018/08/17 05:30:28.157
20180817T053005692Z,30.38,121.93,-0.081,269.381,2018/08/17 05:30:05.692
20180817T053013181Z,30.82,121.84,-0.326,264.14599999999996,2018/08/17 05:30:13.181
20180817T053020669Z,31.26,121.76,0.028999999999999998,261.69,2018/08/17 05:30:20.669
20180817T053028157Z,31.7,121.68,-0.14,269.45099999999996,2018/08/17 05:30:28.157
20180818T051107183Z,30.55,121.01,0.53,281.756,2018/08/18 05:11:07.183
20180818T051114671Z,30.99,120.9,0.067,283.538,2018/08/18 05:11:14.671
20180818T051122160Z,31.43,120.79,0.5,285.256,2018/08/18 05:11:22.160
20180818T051107183Z,30.59,121.57,-0.183,281.83799999999997,2018/08/18 05:11:07.183
20180818T051114671Z,31.03,121.46,0.172,283.445,2018/08/18 05:11:14.671
20180818T051122160Z,31.47,121.35,0.023,284.524,2018/08/18 05:11:22.160
20180818T051129648Z,31.91,121.24,-0.039,284.637,2018/08/18 05:11:29.648
20180818T051107183Z,30.63,122.15,0.446,279.27299999999997,2018/08/18 05:11:07.183
20180818T051114671Z,31.07,122.05,0.083,281.726,2018/08/18 05:11:14.671
20180818T051122160Z,31.51,121.94,-0.046,282.142,2018/08/18 05:11:22.160
20180818T051129648Z,31.95,121.83,-0.033,281.865,2018/08/18 05:11:29.648
20180819T045215150Z,30.41,121.06,0.177,283.856,2018/08/19 04:52:15.150
20180819T045222639Z,30.85,120.93,0.009000000000000001,286.561,2018/08/19 04:52:22.639
20180819T045230127Z,31.28,120.8,-0.107,286.967,2018/08/19 04:52:30.127
20180819T045237615Z,31.72,120.66,0.122,288.7,2018/08/19 04:52:37.615
20180819T045215150Z,30.52,121.57,0.204,282.175,2018/08/19 04:52:15.150
20180819T045222639Z,30.95,121.44,0.077,284.128,2018/08/19 04:52:22.639
20180819T045230127Z,31.39,121.31,0.405,286.973,2018/08/19 04:52:30.127
20180819T045237615Z,31.83,121.18,-0.205,288.288,2018/08/19 04:52:37.615
20180819T045215150Z,30.61,122.07,-0.032,281.631,2018/08/19 04:52:15.150
20180819T045222639Z,31.05,121.94,0.098,281.204,2018/08/19 04:52:22.639
20180819T045230127Z,31.49,121.82,0.11599999999999999,283.954,2018/08/19 04:52:30.127
20180819T045237615Z,31.92,121.69,-0.064,286.513,2018/08/19 04:52:37.615
20180819T045222639Z,31.14,122.44,0.008,281.252,2018/08/19 04:52:22.639
20180819T045230127Z,31.57,122.32,-0.1,282.32099999999997,2018/08/19 04:52:30.127
20180820T043339112Z,30.68,121.14,-0.131,289.775,2018/08/20 04:33:39.112
20180820T043346600Z,31.11,120.99,-0.23199999999999998,292.682,2018/08/20 04:33:46.600
20180820T043354089Z,31.54,120.83,-0.053,294.223,2018/08/20 04:33:54.089
20180820T043331624Z,30.49,122.0,0.037000000000000005,290.158,2018/08/20 04:33:31.624
20180820T043339112Z,30.92,121.85,-0.017,288.633,2018/08/20 04:33:39.112
20180820T043346600Z,31.36,121.7,0.127,291.913,2018/08/20 04:33:46.600
20180820T043354089Z,31.79,121.55,0.10099999999999999,292.746,2018/08/20 04:33:54.089
20180820T043346600Z,31.57,122.37,0.042,291.254,2018/08/20 04:33:46.600
20180821T041502060Z,30.45,121.75,-0.092,286.282,2018/08/21 04:15:02.060
20180821T041509548Z,30.88,121.58,-0.078,267.112,2018/08/21 04:15:09.548
20180821T041517036Z,31.3,121.41,0.222,274.916,2018/08/21 04:15:17.036
20180821T041524525Z,31.72,121.23,-0.261,293.11400000000003,2018/08/21 04:15:24.525
20180822T053632648Z,30.46,121.35,-0.09699999999999999,290.442,2018/08/22 05:36:32.648
20180822T053640136Z,30.9,121.27,0.159,289.505,2018/08/22 05:36:40.136
20180822T053647624Z,31.34,121.19,0.07400000000000001,289.844,2018/08/22 05:36:47.624
20180822T053655112Z,31.77,121.11,0.125,291.195,2018/08/22 05:36:55.112
20180822T053647624Z,31.17,122.41,0.008,285.678,2018/08/22 05:36:47.624
20180822T053655112Z,31.61,122.34,-0.07200000000000001,286.608,2018/08/22 05:36:55.112
20180823T051733135Z,30.76,120.53,0.102,290.569,2018/08/23 05:17:33.135
20180823T051740624Z,31.2,120.42,0.036000000000000004,292.608,2018/08/23 05:17:40.624
20180823T051725647Z,30.35,121.24,0.009000000000000001,288.038,2018/08/23 05:17:25.647
20180823T051733135Z,30.79,121.14,-0.145,290.23900000000003,2018/08/23 05:17:33.135
20180823T051740624Z,31.23,121.04,0.665,291.35900000000004,2018/08/23 05:17:40.624
20180823T051748112Z,31.66,120.94,0.077,292.48,2018/08/23 05:17:48.112
20180823T051733135Z,30.8,121.8,-0.133,289.199,2018/08/23 05:17:33.135
20180823T051740624Z,31.24,121.7,-0.038,291.435,2018/08/23 05:17:40.624
20180823T051748112Z,31.68,121.6,-0.077,293.428,2018/08/23 05:17:48.112
20180823T051740624Z,31.24,122.41,-0.011000000000000001,291.118,2018/08/23 05:17:40.624
20180824T045833618Z,30.4,121.06,0.054000000000000006,281.512,2018/08/24 04:58:33.618
20180824T045841106Z,30.83,120.94,0.691,289.955,2018/08/24 04:58:41.106
20180824T045848594Z,31.27,120.81,0.223,290.411,2018/08/24 04:58:48.594
20180824T045856083Z,31.71,120.69,0.612,291.969,2018/08/24 04:58:56.083
20180824T045833618Z,30.45,121.41,-0.42,280.002,2018/08/24 04:58:33.618
20180824T045841106Z,30.89,121.28,-0.115,289.572,2018/08/24 04:58:41.106
20180824T045848594Z,31.33,121.16,0.245,291.334,2018/08/24 04:58:48.594
20180824T045856083Z,31.77,121.04,0.14800000000000002,289.82599999999996,2018/08/24 04:58:56.083
20180824T045833618Z,30.49,121.65,0.051,277.928,2018/08/24 04:58:33.618
20180824T045841106Z,30.93,121.53,-0.036000000000000004,289.197,2018/08/24 04:58:41.106
20180824T045848594Z,31.37,121.41,0.52,290.649,2018/08/24 04:58:48.594
20180824T045856083Z,31.8,121.29,0.038,288.555,2018/08/24 04:58:56.083
20180824T045833618Z,30.55,122.05,0.11599999999999999,274.214,2018/08/24 04:58:33.618
20180824T045841106Z,30.99,121.93,0.14,282.329,2018/08/24 04:58:41.106
20180824T045848594Z,31.43,121.81,-0.12300000000000001,288.587,2018/08/24 04:58:48.594
20180824T045856083Z,31.86,121.69,0.017,289.894,2018/08/24 04:58:56.083
20180824T045841106Z,31.06,122.43,0.11599999999999999,280.797,2018/08/24 04:58:41.106
20180824T045848594Z,31.49,122.31,-0.084,287.518,2018/08/24 04:58:48.594
20180825T043956565Z,31.13,122.25,0.009000000000000001,273.186,2018/08/25 04:39:56.565
20180825T044004054Z,31.56,122.11,-0.242,262.35200000000003,2018/08/25 04:40:04.054
20180825T043949077Z,30.35,121.19,-0.078,252.157,2018/08/25 04:39:49.077
20180825T043956565Z,30.78,121.04,-0.155,254.87400000000002,2018/08/25 04:39:56.565
20180825T044004054Z,31.21,120.9,-0.14400000000000002,262.203,2018/08/25 04:40:04.054
20180825T044011542Z,31.64,120.75,0.28800000000000003,260.885,2018/08/25 04:40:11.542
20180825T043949077Z,30.53,121.81,0.006,267.062,2018/08/25 04:39:49.077
20180825T043956565Z,30.97,121.66,-0.166,264.53,2018/08/25 04:39:56.565
20180825T044004054Z,31.4,121.52,-0.505,259.499,2018/08/25 04:40:04.054
20180825T044011542Z,31.83,121.37,-0.071,259.91200000000003,2018/08/25 04:40:11.542
20180826T042119532Z,30.63,121.36,-0.009000000000000001,247.315,2018/08/26 04:21:19.532
20180826T042127021Z,31.06,121.2,-0.162,255.38299999999998,2018/08/26 04:21:27.021
20180826T042134509Z,31.48,121.03,0.037000000000000005,267.844,2018/08/26 04:21:34.509
20180826T042141997Z,31.91,120.86,0.003,271.404,2018/08/26 04:21:41.997
20180826T042119532Z,31.06,122.31,0.01,253.868,2018/08/26 04:21:19.532
20180826T042127021Z,31.49,122.14,0.125,256.289,2018/08/26 04:21:27.021
20180826T042134509Z,31.91,121.98,-0.086,265.562,2018/08/26 04:21:34.509
20180827T054257597Z,30.37,120.95,0.151,275.426,2018/08/27 05:42:57.597
20180827T054305085Z,30.81,120.88,0.14,274.871,2018/08/27 05:43:05.085
20180827T054312574Z,31.25,120.81,-0.32799999999999996,275.775,2018/08/27 05:43:12.574
20180827T054320062Z,31.69,120.73,-0.028999999999999998,277.743,2018/08/27 05:43:20.062
20180828T052355667Z,30.74,120.92,0.11800000000000001,280.498,2018/08/28 05:23:55.667
20180828T052403155Z,31.18,120.83,-0.111,281.624,2018/08/28 05:24:03.155
20180828T052410643Z,31.62,120.73,0.28800000000000003,280.971,2018/08/28 05:24:10.643
20180828T052355667Z,30.72,121.69,-0.19699999999999998,279.507,2018/08/28 05:23:55.667
20180828T052403155Z,31.16,121.6,0.146,279.866,2018/08/28 05:24:03.155
20180828T052410643Z,31.6,121.5,0.258,280.464,2018/08/28 05:24:10.643
20180828T052418131Z,32.04,121.41,-0.154,282.755,2018/08/28 05:24:18.131
20180828T052403155Z,31.12,122.44,0.129,280.26599999999996,2018/08/28 05:24:03.155
20180828T052410643Z,31.56,122.35,0.02,281.426,2018/08/28 05:24:10.643
20180829T050458571Z,30.7,120.94,0.129,276.06,2018/08/29 05:04:58.571
20180829T050506060Z,31.14,120.82,0.418,276.705,2018/08/29 05:05:06.060
20180829T050513548Z,31.57,120.7,0.009000000000000001,277.351,2018/08/29 05:05:13.548
20180829T050451083Z,30.32,121.56,0.038,273.98400000000004,2018/08/29 05:04:51.083
20180829T050458571Z,30.76,121.45,0.081,275.126,2018/08/29 05:04:58.571
20180829T050506060Z,31.2,121.33,-0.098,273.9,2018/08/29 05:05:06.060
20180829T050513548Z,31.64,121.21,-0.023,276.935,2018/08/29 05:05:13.548
20180829T050458571Z,30.82,121.97,0.24600000000000002,275.45099999999996,2018/08/29 05:04:58.571
20180829T050506060Z,31.25,121.85,-0.027000000000000003,275.954,2018/08/29 05:05:06.060
20180829T050513548Z,31.69,121.74,0.092,277.517,2018/08/29 05:05:13.548
20180829T050506060Z,31.3,122.39,0.034,276.748,2018/08/29 05:05:06.060
20180830T044614039Z,30.78,120.78,0.03,276.009,2018/08/30 04:46:14.039
20180830T044621528Z,31.21,120.63,0.19699999999999998,276.237,2018/08/30 04:46:21.528
20180830T044606551Z,30.48,121.47,0.055999999999999994,275.495,2018/08/30 04:46:06.551
20180830T044614039Z,30.92,121.34,-0.055999999999999994,277.841,2018/08/30 04:46:14.039
20180830T044621528Z,31.35,121.2,0.096,275.685,2018/08/30 04:46:21.528
20180830T044629016Z,31.79,121.06,0.02,278.622,2018/08/30 04:46:29.016
20180830T044606551Z,30.61,122.01,-0.046,276.045,2018/08/30 04:46:06.551
20180830T044614039Z,31.05,121.88,-0.045,276.697,2018/08/30 04:46:14.039
20180830T044621528Z,31.48,121.74,0.094,277.092,2018/08/30 04:46:21.528
20180830T044629016Z,31.92,121.61,-0.057,278.409,2018/08/30 04:46:29.016
20180830T044614039Z,31.16,122.4,-0.21899999999999997,276.408,2018/08/30 04:46:14.039
20180830T044621528Z,31.6,122.27,-0.006,276.939,2018/08/30 04:46:21.528
20180831T042736995Z,30.72,120.84,0.04,274.95,2018/08/31 04:27:36.995
20180831T042744483Z,31.14,120.68,-0.042,276.111,2018/08/31 04:27:44.483
20180831T042751971Z,31.57,120.52,-0.016,277.835,2018/08/31 04:27:51.971
20180831T042729506Z,30.64,121.85,-0.11800000000000001,279.126,2018/08/31 04:27:29.506
20180831T042736995Z,31.07,121.69,0.078,276.67,2018/08/31 04:27:36.995
20180831T042744483Z,31.5,121.53,-0.003,277.83799999999997,2018/08/31 04:27:44.483
20180831T042751971Z,31.92,121.37,-0.064,280.672,2018/08/31 04:27:51.971
20180902T053013548Z,30.35,121.0,0.08800000000000001,281.716,2018/09/02 05:30:13.548
20180902T053021036Z,30.79,120.91,0.018000000000000002,285.18,2018/09/02 05:30:21.036
20180902T053028525Z,31.23,120.83,0.16899999999999998,285.721,2018/09/02 05:30:28.525
20180902T053036013Z,31.67,120.74,0.094,287.92,2018/09/02 05:30:36.013
20180902T053021036Z,30.72,121.85,0.008,275.053,2018/09/02 05:30:21.036
20180902T053028525Z,31.16,121.76,0.192,286.737,2018/09/02 05:30:28.525
20180902T053036013Z,31.6,121.68,-0.10300000000000001,286.493,2018/09/02 05:30:36.013
20180902T053043501Z,32.04,121.59,0.031,283.762,2018/09/02 05:30:43.501
20180903T051114042Z,30.4,121.03,-0.47200000000000003,260.788,2018/09/03 05:11:14.042
20180903T051121530Z,30.84,120.92,0.32,269.98,2018/09/03 05:11:21.530
20180903T051129018Z,31.28,120.81,-0.012,279.172,2018/09/03 05:11:29.018
20180903T051136507Z,31.72,120.7,0.583,281.33299999999997,2018/09/03 05:11:36.507
20180903T051114042Z,30.44,121.59,0.011000000000000001,256.698,2018/09/03 05:11:14.042
20180903T051121530Z,30.88,121.48,1.125,272.325,2018/09/03 05:11:21.530
20180903T051129018Z,31.32,121.37,0.053,261.35900000000004,2018/09/03 05:11:29.018
20180903T051136507Z,31.76,121.26,-0.096,280.034,2018/09/03 05:11:36.507
20180903T051121530Z,30.91,122.06,-0.349,251.687,2018/09/03 05:11:21.530
20180903T051129018Z,31.35,121.96,0.267,262.31,2018/09/03 05:11:29.018
20180903T051136507Z,31.79,121.85,0.132,262.525,2018/09/03 05:11:36.507
20180904T045229498Z,30.7,120.95,0.426,292.404,2018/09/04 04:52:29.498
20180904T045236986Z,31.14,120.82,-0.094,291.025,2018/09/04 04:52:36.986
20180904T045244474Z,31.57,120.69,-0.207,289.297,2018/09/04 04:52:44.474
20180904T045222010Z,30.37,121.6,0.084,293.83799999999997,2018/09/04 04:52:22.010
20180904T045229498Z,30.81,121.47,-0.121,292.644,2018/09/04 04:52:29.498
20180904T045236986Z,31.24,121.34,-0.129,290.71,2018/09/04 04:52:36.986
20180904T045244474Z,31.68,121.21,-0.087,289.23,2018/09/04 04:52:44.474
20180904T045229498Z,30.9,121.97,-0.122,292.803,2018/09/04 04:52:29.498
20180904T045236986Z,31.34,121.84,-0.12,290.348,2018/09/04 04:52:36.986
20180904T045244474Z,31.78,121.71,-0.11199999999999999,289.013,2018/09/04 04:52:44.474
20180904T045236986Z,31.43,122.34,-0.08199999999999999,290.689,2018/09/04 04:52:36.986
20180905T043343975Z,30.42,121.21,0.09300000000000001,280.779,2018/09/05 04:33:43.975
20180905T043351463Z,30.85,121.06,-0.245,282.378,2018/09/05 04:33:51.463
20180905T043358951Z,31.28,120.91,-0.146,274.769,2018/09/05 04:33:58.951
20180905T043406439Z,31.71,120.75,-0.013999999999999999,278.846,2018/09/05 04:34:06.439
20180905T043343975Z,30.67,121.92,0.442,277.718,2018/09/05 04:33:43.975
20180905T043351463Z,31.1,121.77,-0.094,283.007,2018/09/05 04:33:51.463
20180905T043358951Z,31.53,121.62,0.094,281.05,2018/09/05 04:33:58.951
20180905T043406439Z,31.96,121.47,0.212,284.137,2018/09/05 04:34:06.439
20180905T043351463Z,31.31,122.43,0.026000000000000002,278.242,2018/09/05 04:33:51.463
20180906T041514413Z,30.63,121.66,-0.006,284.938,2018/09/06 04:15:14.413
20180906T041521901Z,31.05,121.49,0.28300000000000003,284.26099999999997,2018/09/06 04:15:21.901
20180906T041529389Z,31.47,121.31,1.58,282.676,2018/09/06 04:15:29.389
20180906T041536877Z,31.89,121.14,0.23600000000000002,281.095,2018/09/06 04:15:36.877
20180907T053643003Z,30.53,121.32,0.23399999999999999,271.846,2018/09/07 05:36:43.003
20180907T053650491Z,30.97,121.25,0.08,272.98,2018/09/07 05:36:50.491
20180907T053657980Z,31.41,121.17,0.39,273.367,2018/09/07 05:36:57.980
20180907T053705468Z,31.85,121.09,0.435,272.731,2018/09/07 05:37:05.468
20180907T053657980Z,31.24,122.39,0.032,274.485,2018/09/07 05:36:57.980
20180908T051743491Z,30.84,120.49,0.556,288.283,2018/09/08 05:17:43.491
20180908T051750980Z,31.28,120.39,0.036000000000000004,292.593,2018/09/08 05:17:50.980
20180908T051736003Z,30.42,121.21,0.161,274.33299999999997,2018/09/08 05:17:36.003
20180908T051743491Z,30.86,121.11,-0.135,280.594,2018/09/08 05:17:43.491
20180908T051750980Z,31.3,121.01,0.098,285.257,2018/09/08 05:17:50.980
20180908T051758468Z,31.74,120.91,0.132,290.72900000000004,2018/09/08 05:17:58.468
20180908T051736003Z,30.44,121.87,-0.025,270.052,2018/09/08 05:17:36.003
20180908T051743491Z,30.88,121.77,0.054000000000000006,275.843,2018/09/08 05:17:43.491
20180908T051750980Z,31.32,121.67,0.012,281.628,2018/09/08 05:17:50.980
20180908T051758468Z,31.76,121.57,-0.127,289.031,2018/09/08 05:17:58.468
20180908T051750980Z,31.32,122.38,0.07,275.605,2018/09/08 05:17:50.980
20180909T045842965Z,30.42,121.04,0.608,296.263,2018/09/09 04:58:42.965
20180909T045850453Z,30.86,120.92,0.048,297.476,2018/09/09 04:58:50.453
20180909T045857942Z,31.29,120.79,-0.37,297.08,2018/09/09 04:58:57.942
20180909T045905430Z,31.73,120.66,-0.11199999999999999,297.907,2018/09/09 04:59:05.430
20180909T045842965Z,30.48,121.39,-0.07,297.274,2018/09/09 04:58:42.965
20180909T045850453Z,30.91,121.26,-0.165,295.575,2018/09/09 04:58:50.453
20180909T045857942Z,31.35,121.14,-0.07400000000000001,296.089,2018/09/09 04:58:57.942
20180909T045905430Z,31.79,121.01,0.17300000000000001,297.959,2018/09/09 04:59:05.430
20180909T045842965Z,30.51,121.63,-0.004,295.74,2018/09/09 04:58:42.965
20180909T045850453Z,30.95,121.51,-0.207,296.171,2018/09/09 04:58:50.453
20180909T045857942Z,31.39,121.39,-1.048,296.392,2018/09/09 04:58:57.942
20180909T045905430Z,31.83,121.26,0.49200000000000005,297.253,2018/09/09 04:59:05.430
20180909T045842965Z,30.57,122.03,-0.023,296.053,2018/09/09 04:58:42.965
20180909T045850453Z,31.01,121.91,-0.016,296.685,2018/09/09 04:58:50.453
20180909T045857942Z,31.45,121.79,-0.13699999999999998,296.36400000000003,2018/09/09 04:58:57.942
20180909T045905430Z,31.89,121.67,0.591,297.82599999999996,2018/09/09 04:59:05.430
20180909T045850453Z,31.08,122.41,0.07200000000000001,296.57099999999997,2018/09/09 04:58:50.453
20180909T045857942Z,31.52,122.29,-0.10800000000000001,296.759,2018/09/09 04:58:57.942
20180910T044005924Z,31.15,122.23,-0.102,267.388,2018/09/10 04:40:05.924
20180910T044013413Z,31.59,122.09,0.127,268.003,2018/09/10 04:40:13.413
20180910T043958436Z,30.37,121.16,-0.20199999999999999,269.093,2018/09/10 04:39:58.436
20180910T044005924Z,30.81,121.02,0.149,259.656,2018/09/10 04:40:05.924
20180910T044013413Z,31.24,120.87,-0.02,261.93,2018/09/10 04:40:13.413
20180910T044020901Z,31.67,120.72,0.040999999999999995,279.627,2018/09/10 04:40:20.901
20180910T043958436Z,30.56,121.78,0.156,272.457,2018/09/10 04:39:58.436
20180910T044005924Z,30.99,121.64,0.113,260.994,2018/09/10 04:40:05.924
20180910T044013413Z,31.42,121.49,-0.113,258.241,2018/09/10 04:40:13.413
20180910T044020901Z,31.86,121.35,0.253,277.508,2018/09/10 04:40:20.901
20180911T042127875Z,30.61,121.35,0.341,275.41,2018/09/11 04:21:27.875
20180911T042135364Z,31.03,121.19,-0.9590000000000001,278.347,2018/09/11 04:21:35.364
20180911T042142852Z,31.45,121.02,0.204,281.71,2018/09/11 04:21:42.852
20180911T042150340Z,31.88,120.85,0.363,284.017,2018/09/11 04:21:50.340
20180911T042127875Z,31.03,122.3,0.018000000000000002,273.098,2018/09/11 04:21:27.875
20180911T042135364Z,31.46,122.14,0.478,277.156,2018/09/11 04:21:35.364
20180911T042142852Z,31.89,121.97,0.049,281.21299999999997,2018/09/11 04:21:42.852
20180912T054312438Z,30.73,120.88,-0.11599999999999999,277.293,2018/09/12 05:43:12.438
20180912T054319927Z,31.17,120.81,0.29,277.768,2018/09/12 05:43:19.927
20180912T054327415Z,31.6,120.74,0.059000000000000004,279.806,2018/09/12 05:43:27.415
20180913T052404437Z,30.74,120.91,0.282,266.812,2018/09/13 05:24:04.437
20180913T052411925Z,31.18,120.82,0.026000000000000002,270.507,2018/09/13 05:24:11.925
20180913T052419413Z,31.62,120.72,-0.183,268.996,2018/09/13 05:24:19.413
20180913T052404437Z,30.73,121.68,-0.001,265.531,2018/09/13 05:24:04.437
20180913T052411925Z,31.17,121.58,0.43,267.887,2018/09/13 05:24:11.925
20180913T052419413Z,31.61,121.49,-0.13,270.243,2018/09/13 05:24:19.413
20180913T052426902Z,32.04,121.4,0.526,269.52,2018/09/13 05:24:26.902
20180913T052411925Z,31.13,122.43,-0.035,266.164,2018/09/13 05:24:11.925
20180913T052419413Z,31.56,122.34,-0.027999999999999997,266.219,2018/09/13 05:24:19.413
20180914T050503922Z,30.51,120.97,0.034,277.348,2018/09/14 05:05:03.922
20180914T050511410Z,30.95,120.86,-0.318,279.44599999999997,2018/09/14 05:05:11.410
20180914T050518898Z,31.39,120.74,0.209,279.923,2018/09/14 05:05:18.898
20180914T050503922Z,30.57,121.48,0.14,279.731,2018/09/14 05:05:03.922
20180914T050511410Z,31.01,121.37,0.34299999999999997,277.803,2018/09/14 05:05:11.410
20180914T050518898Z,31.45,121.25,-0.21,280.269,2018/09/14 05:05:18.898
20180914T050526386Z,31.89,121.13,-0.14,279.98900000000003,2018/09/14 05:05:26.386
20180914T050503922Z,30.63,122.0,0.031,279.91900000000004,2018/09/14 05:05:03.922
20180914T050511410Z,31.07,121.89,0.4,279.594,2018/09/14 05:05:11.410
20180914T050518898Z,31.51,121.78,-0.06,279.269,2018/09/14 05:05:18.898
20180914T050526386Z,31.94,121.66,-0.14,279.89099999999996,2018/09/14 05:05:26.386
20180914T050511410Z,31.12,122.43,-0.053,279.053,2018/09/14 05:05:11.410
20180914T050518898Z,31.55,122.32,0.05,278.877,2018/09/14 05:05:18.898
20180915T044618385Z,30.54,120.84,0.1,282.716,2018/09/15 04:46:18.385
20180915T044625873Z,30.97,120.7,-0.121,283.002,2018/09/15 04:46:25.873
20180915T044633361Z,31.4,120.56,-0.20800000000000002,280.968,2018/09/15 04:46:33.361
20180915T044618385Z,30.68,121.4,-0.25,282.375,2018/09/15 04:46:18.385
20180915T044625873Z,31.11,121.26,0.027999999999999997,279.64,2018/09/15 04:46:25.873
