from_date,to_date,station,stat_time_tot
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,SHEEPSHEAD BAY ROAD,21324.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,MYRTLE AVE-GATES AVENUE,36869.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,WEST 4TH ST-WASHINGTON SQ,39022.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,CANAL STREET-LISPENARD ST,16445.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,QUEENS PLAZA-JACKSON AVE,14022.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,71ST AVE-CONTINENTAL AVE,37218.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,ESSEX ST-DELANCEY ST,34563.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,28TH STREET-PARK AVE SOUTH,20708.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,96TH STREET-LEXINGTON AVE,25510.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,241ST ST-WHITE PLAINS RD,8332.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,HUNTS PT AVE-SOUTHERN BLVD,17973.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,61ST STREET-ROOSEVELT AVE,28171.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,PARKSIDE AVE-OCEAN AVE,11118.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,NEWKIRK PLAZA,16432.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,AVENUE U-EAST 16TH STREET,11724.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,STILLWELL AVE-CONEY ISLAND,28671.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,ROCKAWAY PKWY-GLENWOOD RD,15228.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,UTICA AVE-STUYVESANT AVE,21381.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,TREMONT AVE-179TH ST,16129.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,KINGSBRIDGE RD-196TH ST,13969.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,BEDFORD PARK BLVD-203RD ST,10887.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,205TH ST-BAINBRIDGE AVE,16138.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,UNION TURNPIKE-KEW GARDENS,37547.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,116TH STREET-COLUMBIA,7969.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,ASTOR PLACE-4 AVENUE,11916.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,KINGSBRIDGE RD-JEROME AVE,15095.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,ELDER AVE-WESTCHESTER AVE,12951.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,14TH STREET-6TH AVENUE,22023.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,66TH STREET-BROADWAY,15433.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,TOMPKINSVILLE,1019.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,79TH STREET-BROADWAY,15190.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,86TH STREET-BROADWAY,18655.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,96TH STREET-BROADWAY,40084.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,137TH STREET-BROADWAY,16502.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,14TH STREET-UNION SQUARE,99069.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,7TH AVENUE-PARK PLACE,9605.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,BRIGHTON BEACH-CONEY ISLAND,24869.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,207TH STREET-BROADWAY,14316.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,181ST STREET-FT WASH AVE,13410.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,8TH AVENUE-14TH STREET,39306.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,33RD STREET-PARK AVENUE,28244.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,68TH STREET-HUNTER COLLEGE,25328.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,77TH STREET-LEXINGTON AVE,34590.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,86TH STREET-LEXINGTON AVE,51097.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,103RD STREET-LEXINGTON AVE,20322.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,110TH STREET-LEXINGTON AVE,15592.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,116TH STREET-LEXINGTON AVE,21191.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,BEDFORD PARK BLVD-JEROME AV,7905.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,CORTELYOU RD-EAST 16TH ST,10211.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,DYCKMAN STREET-BROADWAY,10227.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,86TH ST-CENTRAL PARK WEST,10245.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,81ST STREET-MUSEUM,9710.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,50TH STREET-8TH AVENUE,17011.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,CHRISTOPHER ST-SHERIDAN SQ,8368.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,23RD STREET-7TH AVENUE,13172.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,103RD STREET-BROADWAY,13814.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,110TH STREET-BROADWAY,13515.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,157TH STREET-BROADWAY,16594.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,BLEECKER ST-LAFAYETTE ST,14396.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,161ST STREET-YANKEE STADIUM,35784.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,PROSPECT PARK-EMPIRE BLVD,14509.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,36TH STREET-4TH AVENUE,25333.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,NOSTRAND AVE-FULTON ST,21802.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,KINGSTON AVE-THROOP AVE,7407.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,EUCLID AVE-PITKIN AVE,17360.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,WOODHAVEN BLVD-QUEENS BLVD,29676.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,63RD DRIVE-REGO PARK,24069.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,23RD STREET-6TH AVENUE,27144.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,CHURCH AVE-MCDONALD AVE,17875.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,149TH ST-GRAND CONCOURSE,19528.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,125TH STREET-LENOX AVENUE,17867.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,135TH STREET-LENOX AVENUE,18913.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,103RD ST-ROOSEVELT AVE,44693.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,STERLING ST-NOSTRAND AVE,8249.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,BEVERLY RD-NOSTRAND AVE,7064.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,KINGS HIGHWAY-EAST 16TH ST,31436.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,59TH STREET-4TH AVENUE,20609.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,BAY RIDGE AVE-4TH AVENUE,12251.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,77TH STREET-4TH AVENUE,8672.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,86TH STREET-4TH AVENUE,17795.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,BAY RIDGE - 95TH STREET,8973.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,HOYT ST-SCHERMERHORN ST,14575.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,ELMHURST AVE-BROADWAY,22374.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,67TH AVENUE-QUEENS BLVD,11678.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,CARROLL ST-PRESIDENT ST,11892.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,167TH STREET-RIVER AVENUE,16345.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,177TH STREET-PARKCHESTER,26570.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,46TH ST-BLISS ST,20567.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,CLARK STREET-HENRY STREET,5015.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,HOYT STREET-HOYT STREET,5799.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,GUN HILL ROAD-SEYMOUR,7019.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,RECTOR STREET-CHURCH STREET,4456.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,AVENUE J-EAST 16TH STREET,9426.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,AVENUE M-EAST 16TH STREET,8599.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,NECK ROAD-EAST 16TH STREET,7020.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,UNION STREET-4TH AVENUE,8464.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,45TH STREET-4TH AVENUE,13346.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,53RD STREET-4TH AVENUE,18934.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,50TH STREET-NEW UTRECHT AVE,6867.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,BEDFORD AVE-NORTH 7TH ST,32941.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,DEKALB AVE-WYCKOFF AVE,20729.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,182ND STREET-183RD STREET,8013.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,STEINWAY ST-BROADWAY,21071.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,GREENPOINT AVE,15483.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,GRAND ST-CHRISTIE ST,33593.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,15TH ST-PROSPECT PARK WEST,6519.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,18TH AVE-MCDONALD AVE,5612.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,170TH STREET-JEROME AVENUE,13621.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,BURNSIDE AVE-JEROME AVE,14417.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,ST LAWRENCE AVE-WEST AVE,7352.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,PROSPECT AVENUE-4TH AVENUE,7524.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,55TH ST-NEW UTRECHT AVE,4308.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,1ST AVENUE-14TH STREET,27523.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,GRAHAM AVE-METROPOLITAN AVE,11631.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,GRAND ST-BUSHWICK AVE,10249.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,96TH ST-CENTRAL PARK WEST,12452.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,HIGH ST-CADMAN PLAZA WEST,8435.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,174TH-175TH ST-GRAND CONCOU,9254.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,GRAND AVE-QUEENS BOULEVARD,28547.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,VAN WYCK BLVD-MAIN STREET,7481.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,NASSAU AVE-MANHATTAN AVE,13384.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,EAST BROADWAY-MADISON ST,18128.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,4TH AVENUE-9TH STREET,16099.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,ROOSEVELT ISLAND,11351.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,181ST STREET-ST NICHOLAS AV,21722.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,40TH STREET-LOWERY STREET,13189.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,BEVERLEY ROAD -EAST 15TH ST,5629.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,AVENUE H-EAST 16TH STREET,4508.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,OCEAN PKWAY-BRIGHTON BCH AV,6523.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,MONTROSE AVENUE,10266.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,HALSEY STREET-WYCKOFF AVE,13793.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,46TH STREET-BROADWAY,12343.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,METROPOLITAN AVE-LORIMER ST,19333.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,BEDFORD AVENUE-NOSTRAND AVE,11169.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,SMITH STREET-9TH STREET,6876.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,AVENUE X-MCDONALD AVENUE,3337.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,28TH STREET-7TH AVENUE,10386.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,145TH STREET-BROADWAY,14932.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,191ST STREET-ST NICHOLAS AV,2423.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,183RD STREET-JEROME AVENUE,11214.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,JACKSON AVENUE-VERNON BLVD,18963.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,PRESIDENT ST-NOSTRAND AVE,4085.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,25TH STREET-4TH AVENUE,6446.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,JEFFERSON STREET-WYCKOFF AV,11718.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,190TH STREET-OVERLOOK TERR,5753.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,72ND STREET-CENTRAL PK WEST,8316.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,SPRING STREET-6TH AVENUE,11482.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,LAFAYETTE AVENUE-FULTON ST,5746.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,CLINTON AVENUE-FULTON ST,5625.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,MOTT AVENUE-BEACH 22ND ST,8707.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,MYRTLE AVENUE-MARCY AVENUE,9158.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,CLASSON AVENUE-LAFAYETTE AV,6651.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,7TH AVENUE-9TH STREET,12739.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,FT HAMILTON PKY-GREENWOOD,6254.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,HOUSTON STREET-VARICK ST,10606.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,33RD STREET-QUEENS BLVD,7531.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,BAYCHESTER AVE-TILLOTSON,5019.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,34TH STREET - PENN STATION,41142.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,MORGAN AVENUE-HARRISON PL,11130.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,WILSON AVENUE-MOFFAT STREET,7523.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,163RD ST & AMSTERDAM AVE,6440.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,FRANKLIN AVENUE-FULTON ST,7288.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,NORTHERN BLVD-BROADWAY,11954.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,BROADWAY - UNION AVENUE,8502.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,2ND AVENUE-HOUSTON STREET,17767.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,YORK STREET-JAY STREET,12165.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,57TH STREET-6TH AVENUE,13603.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,21ST STREET-QUEENSBRIDGE,15501.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,RECTOR STREET-GREENWICH ST,4335.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,WTC-CORTLANDT ST,7302.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,238TH STREET-BROADWAY,5923.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,138TH ST-GRAND CONCOURSE,3886.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,MT EDEN AVENUE-JEROME AVE,9523.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,176TH STREET-JEROME AVENUE,9506.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,111TH STREET-ROOSEVELT AVE,25824.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,BOWERY STREET-DELANCEY ST,4817.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,WEST 6TH STREET-SURF AVENUE,4508.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,BUSHWICK AVENUE-ABERDEEN ST,3967.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,103RD ST-CENTRAL PARK WEST,5709.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,155TH STREET-8TH AVENUE,5813.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,FLUSHING AVENUE-MARCY AVE,5306.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,LAFAYETTE AV-WASHINGTON AV,5211.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,FULTON STREET-LAFAYETTE AV,7534.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,63RD STREET-LEXINGTON AVE,23259.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,CANAL STREET-VARICK STREET,3950.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,18TH STREET-7TH AVENUE,5936.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,SPRING STREET-LAFAYETTE ST,9199.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,111TH STREET-LENOX AVENUE,10478.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,116TH STREET-LENOX AVENUE,13593.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,WHITLOCK AVE-WESTCHESTER AV,3792.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,ZEREGA AVE-WESTCHESTER AVE,4084.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,52ND STREET-ROOSEVELT AVE,10598.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,WILLETS PT BLVD-ROOSEVELT,4421.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,MORRIS PARK-PAULDING AVENUE,3637.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,3RD AVENUE-14TH STREET,8797.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,155TH STREET-ST NICHOLAS AV,3538.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,135TH STREET-ST NICHOLAS AV,6226.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,116TH STREET-8TH AVENUE,8537.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,110TH STREET-8TH AVENUE,9142.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,GASTON AVENUE-BEACH 67TH ST,6220.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,STRAITON AVE-BEACH 60TH ST,3960.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,FRANK AVENUE-BEACH 44TH ST,1329.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,EDGEMERE-BEACH 36TH STREET,1925.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,36TH STREET-NORTHERN BLVD,4797.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,65TH STREET-BROADWAY,6044.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,75TH AVENUE-QUEENS BLVD,4043.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,VAN WYCK BLVD-METROPOLITAN,8202.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,FRANKLIN STREET-WEST BWAY,3559.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,145TH STREET-LENOX AVENUE,4324.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,148TH STREET-LENOX AVENUE,4779.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,COURT SQ,6704.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,69TH STREET-ROOSEVELT AVE,9598.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,ATLANTIC AV-VAN SINDEREN AV,2773.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,SUTTER AVE-VAN SINDEREN AVE,5573.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,LIVONIA AVE-VAN SINDEREN AV,4894.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,HEWES STREET-BROADWAY,5117.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,LORIMER STREET-BROADWAY,7399.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,104TH STREET-LIBERTY AVENUE,3537.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,109TH STREET-LIBERTY AVENUE,4593.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,LEFFERTS BLVD-LIBERTY AVE,14437.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,NORTH CONDUIT AVE-COHANCEY,1244.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,BEACH 25TH STREET-WAVECREST,3205.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,COURT SQ-23 ST,16926.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,21ST STREET-JACKSON AVENUE,2789.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,PELHAM PKWY-WHITE PLAINS RD,12877.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,ALLERTON AV-WHITE PLAINS RD,8103.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,BURKE AVE-WHITE PLAINS ROAD,4920.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,GUNHILL RD-WHITE PLAINS RD,9605.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,219TH ST-WHITE PLAINS ROAD,4842.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,225TH ST-WHITE PLAINS ROAD,5664.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,233RD ST-WHITE PLAINS ROAD,8088.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,9TH AVENUE-39TH STREET,9585.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,FORT HAMILTON PKWY-45TH ST,7756.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,71ST STREET-NEW UTRECHT AVE,8309.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,79TH STREET-17TH AVENUE,9243.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,18TH AVENUE-86TH STREET,9637.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,20TH AVENUE-86TH STREET,8139.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,BAY PARKWAY-86TH STREET,12911.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,NEW LOTS AV-VAN SINDEREN AV,7773.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,EAST 105TH ST-FARRAGUT ROAD,5808.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,FLUSHING AVE-BROADWAY,14628.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,MYRTLE AVENUE-BROADWAY,16594.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,KOSCIUSZKO STREET-BROADWAY,8315.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,GATES AVENUE-BROADWAY,11212.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,HALSEY STREET-BROADWAY,10147.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,GRANT AVENUE-PITKIN AVENUE,10360.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,HUDSON STREET-78TH STREET,7040.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,BOYD STREET-88TH STREET,5296.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,ROCKAWAY BLVD-LIBERTY AVE,13215.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,174TH STREET-SOUTHERN BLVD,9674.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,EAST TREMONT AVENUE-178 ST,9718.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,EAST 180TH ST-MORRIS PARK,13918.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,BRONX PARK EAST,3890.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,8TH AVENUE-62ND STREET,15868.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,FORT HAMILTON PARKWAY-62ND,9485.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,18TH AVENUE-62ND STREET,9805.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,20TH AVENUE-62ND STREET,6111.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,BAY PARKWAY-66TH STREET,13192.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,KINGS HIGHWAY-WEST 7TH ST,9331.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,AVENUE U-WEST 7TH STREET,6443.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,86TH STREET-AVENUE V,4781.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,NEW UTRECHT AVENUE-62ND ST,9536.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,25TH AVENUE-86TH STREET,6351.0
